# High E guitar string sampling at  4096 samples/sec
# time[s], waveform1, waveform2, waveform3, waveform4
2.3975e-01 -4.6800e+02 -2.6700e+02 -1.0600e+02 -1.4500e+02
2.3999e-01 -3.3900e+02 -5.0800e+02 -1.2700e+02 -2.5400e+02
2.4023e-01 -1.2300e+02 -3.1300e+02 2.8700e+02 -2.5500e+02
2.4048e-01 -4.7000e+01 2.2000e+01 2.9000e+01 -8.8000e+01
2.4072e-01 -9.4000e+01 2.0100e+02 -3.1600e+02 1.4000e+01
2.4097e-01 2.5400e+02 7.3000e+01 -2.8000e+02 -6.0000e+01
2.4121e-01 4.0800e+02 -9.0000e+00 -2.5000e+01 6.7000e+01
2.4146e-01 3.3100e+02 2.4000e+01 -1.5300e+02 1.3800e+02
2.4170e-01 2.2800e+02 1.7100e+02 -4.3000e+01 6.0000e+01
2.4194e-01 1.4800e+02 2.0800e+02 1.2400e+02 2.4400e+02
2.4219e-01 1.9300e+02 2.3000e+02 -1.4500e+02 2.6200e+02
2.4243e-01 -7.0000e+01 1.9500e+02 2.4200e+02 7.0000e+01
2.4268e-01 -4.8500e+02 -4.3000e+01 4.2000e+02 -5.1000e+01
2.4292e-01 -4.5500e+02 -3.5700e+02 -2.4700e+02 -1.7400e+02
2.4316e-01 -3.1000e+02 -5.1300e+02 -1.9000e+01 -2.4000e+02
2.4341e-01 -9.7000e+01 -2.5000e+02 2.7600e+02 -2.1200e+02
2.4365e-01 -9.1000e+01 8.3000e+01 -7.6000e+01 -2.1000e+01
2.4390e-01 -5.9000e+01 1.8800e+02 -3.4000e+02 1.3000e+01
2.4414e-01 3.0300e+02 3.8000e+01 -1.9300e+02 -5.3000e+01
2.4438e-01 3.8100e+02 -1.6000e+01 -8.0000e+00 9.8000e+01
2.4463e-01 2.8900e+02 3.8000e+01 -1.4900e+02 9.9000e+01
2.4487e-01 1.9100e+02 1.8200e+02 4.4000e+01 7.1000e+01
2.4512e-01 1.3700e+02 2.0400e+02 9.2000e+01 2.6100e+02
2.4536e-01 1.6400e+02 2.6400e+02 -1.1400e+02 2.1600e+02
2.4561e-01 -1.9300e+02 1.8300e+02 3.9600e+02 1.2000e+01
2.4585e-01 -5.1500e+02 -7.4000e+01 3.0700e+02 -7.5000e+01
2.4609e-01 -4.1100e+02 -3.8900e+02 -2.7800e+02 -2.1500e+02
2.4634e-01 -2.3700e+02 -4.4300e+02 1.2900e+02 -2.4700e+02
2.4658e-01 -3.3000e+01 -1.3700e+02 2.4400e+02 -1.8300e+02
2.4683e-01 -6.8000e+01 1.6800e+02 -1.5900e+02 1.2000e+01
2.4707e-01 5.6000e+01 1.9400e+02 -3.3000e+02 -2.0000e+00
2.4731e-01 3.9700e+02 3.6000e+01 -9.5000e+01 -2.8000e+01
2.4756e-01 3.8900e+02 0.0000e+00 -8.0000e+00 1.3200e+02
2.4780e-01 2.8200e+02 6.9000e+01 -1.2100e+02 7.4000e+01
2.4805e-01 1.7400e+02 1.8900e+02 1.2000e+02 1.0900e+02
2.4829e-01 1.3400e+02 1.9200e+02 4.7000e+01 2.7700e+02
2.4854e-01 9.9000e+01 2.5400e+02 -4.2000e+01 1.7200e+02
2.4878e-01 -3.2400e+02 1.2000e+02 4.9400e+02 -2.2000e+01
2.4902e-01 -5.2800e+02 -1.6400e+02 1.3900e+02 -9.9000e+01
2.4927e-01 -3.7700e+02 -4.8200e+02 -2.6600e+02 -2.4300e+02
2.4951e-01 -1.9700e+02 -4.4000e+02 2.3400e+02 -2.5000e+02
2.4976e-01 -2.2000e+01 -1.1000e+02 1.5600e+02 -1.4700e+02
2.5000e-01 -8.1000e+01 1.6000e+02 -2.4100e+02 2.9000e+01
2.5024e-01 1.4100e+02 1.2700e+02 -3.0600e+02 -1.8000e+01
2.5049e-01 4.1900e+02 -5.0000e+00 -3.4000e+01 5.0000e+00
2.5073e-01 3.5200e+02 -1.6000e+01 -4.4000e+01 1.4300e+02
2.5098e-01 2.5000e+02 7.6000e+01 -9.5000e+01 4.8000e+01
2.5122e-01 1.5300e+02 1.7900e+02 1.4000e+02 1.4800e+02
2.5146e-01 1.3700e+02 1.8900e+02 -3.8000e+01 2.6600e+02
2.5171e-01 2.9000e+01 2.5400e+02 3.3000e+01 1.1300e+02
2.5195e-01 -4.2700e+02 7.7000e+01 4.7500e+02 -5.4000e+01
2.5220e-01 -5.0600e+02 -2.0500e+02 -8.9000e+01 -1.3700e+02
2.5244e-01 -3.2400e+02 -4.8100e+02 -2.2800e+02 -2.5800e+02
2.5269e-01 -1.4100e+02 -3.4300e+02 2.7100e+02 -2.3500e+02
2.5293e-01 -1.1000e+01 1.0000e+00 2.0000e+01 -8.7000e+01
2.5317e-01 -5.3000e+01 2.2000e+02 -3.4100e+02 4.4000e+01
2.5342e-01 2.5400e+02 1.1700e+02 -2.9900e+02 -1.7000e+01
2.5366e-01 4.4600e+02 -4.0000e+00 -3.5000e+01 5.8000e+01
2.5391e-01 3.4400e+02 -6.0000e+00 -1.1100e+02 1.4900e+02
2.5415e-01 2.4500e+02 9.6000e+01 -7.1000e+01 3.8000e+01
2.5439e-01 1.5200e+02 1.6200e+02 1.3200e+02 1.8700e+02
2.5464e-01 1.2800e+02 1.8100e+02 -8.5000e+01 2.3700e+02
2.5488e-01 -8.5000e+01 2.1300e+02 1.7100e+02 4.7000e+01
2.5513e-01 -5.1300e+02 -4.0000e+00 4.4700e+02 -7.7000e+01
2.5537e-01 -4.8000e+02 -2.9900e+02 -2.0700e+02 -1.7500e+02
2.5562e-01 -2.9000e+02 -5.0500e+02 -7.6000e+01 -2.6100e+02
2.5586e-01 -1.0300e+02 -2.8400e+02 3.1800e+02 -2.1000e+02
2.5610e-01 -2.5000e+01 5.6000e+01 -6.7000e+01 -3.0000e+01
2.5635e-01 -1.6000e+01 2.2100e+02 -3.4200e+02 4.6000e+01
2.5659e-01 3.3400e+02 8.3000e+01 -2.0100e+02 -1.4000e+01
2.5684e-01 4.3600e+02 -6.0000e+00 1.4000e+01 1.0400e+02
2.5708e-01 3.1000e+02 2.2000e+01 -1.0400e+02 1.3100e+02
2.5732e-01 2.1300e+02 1.4100e+02 1.2000e+01 4.5000e+01
2.5757e-01 1.2300e+02 1.8500e+02 1.3400e+02 2.2000e+02
2.5781e-01 8.6000e+01 2.2100e+02 -7.2000e+01 2.0300e+02
2.5806e-01 -2.2100e+02 2.0200e+02 3.1900e+02 0.0000e+00
2.5830e-01 -5.7200e+02 -4.6000e+01 3.4400e+02 -8.3000e+01
2.5854e-01 -4.3500e+02 -3.5100e+02 -2.9700e+02 -2.0000e+02
2.5879e-01 -2.4100e+02 -4.7500e+02 6.1000e+01 -2.3700e+02
2.5903e-01 -5.6000e+01 -1.8400e+02 2.8100e+02 -1.6800e+02
2.5928e-01 -2.2000e+01 1.3000e+02 -1.6300e+02 1.9000e+01
2.5952e-01 6.0000e+01 2.0700e+02 -3.2300e+02 4.1000e+01
2.5977e-01 4.1700e+02 5.1000e+01 -9.8000e+01 -3.0000e+00
2.6001e-01 4.2900e+02 -7.0000e+00 3.9000e+01 1.3500e+02
2.6025e-01 2.9300e+02 2.4000e+01 -8.3000e+01 9.8000e+01
2.6050e-01 2.0000e+02 1.3900e+02 9.3000e+01 6.8000e+01
2.6074e-01 1.0800e+02 1.5800e+02 1.0800e+02 2.3900e+02
2.6099e-01 4.4000e+01 2.1500e+02 -3.5000e+01 1.5600e+02
2.6123e-01 -3.3600e+02 1.2800e+02 4.1800e+02 -5.0000e+01
2.6147e-01 -5.8500e+02 -1.4200e+02 1.8400e+02 -1.0700e+02
2.6172e-01 -3.8400e+02 -4.3800e+02 -3.2600e+02 -2.3900e+02
2.6196e-01 -1.9500e+02 -4.6300e+02 1.7900e+02 -2.3500e+02
2.6221e-01 -2.4000e+01 -1.1600e+02 1.7900e+02 -1.3000e+02
2.6245e-01 -2.0000e+01 1.7700e+02 -2.7000e+02 4.6000e+01
2.6270e-01 1.4600e+02 1.9600e+02 -3.2200e+02 3.3000e+01
2.6294e-01 4.5600e+02 3.8000e+01 -6.8000e+01 2.3000e+01
2.6318e-01 3.8700e+02 6.0000e+00 -2.7000e+01 1.6000e+02
2.6343e-01 2.5200e+02 5.9000e+01 -1.1300e+02 7.0000e+01
2.6367e-01 1.6000e+02 1.7100e+02 9.8000e+01 1.0800e+02
2.6392e-01 7.5000e+01 1.8700e+02 2.3000e+01 2.4600e+02
2.6416e-01 -3.4000e+01 2.6300e+02 8.0000e+00 1.0300e+02
2.6440e-01 -4.5300e+02 1.1700e+02 4.4600e+02 -8.2000e+01
2.6465e-01 -5.7500e+02 -1.8600e+02 -2.0000e+00 -1.3500e+02
2.6489e-01 -3.3200e+02 -4.7200e+02 -2.7300e+02 -2.6100e+02
2.6514e-01 -1.5300e+02 -3.9300e+02 2.7400e+02 -2.2100e+02
2.6538e-01 5.0000e+00 -4.1000e+01 6.6000e+01 -7.3000e+01
2.6562e-01 -1.0000e+00 2.0300e+02 -3.3000e+02 7.6000e+01
2.6587e-01 2.5700e+02 1.5400e+02 -2.7000e+02 3.5000e+01
2.6611e-01 5.0400e+02 1.2000e+01 -3.0000e+00 6.0000e+01
2.6636e-01 3.8800e+02 2.0000e+00 -4.1000e+01 1.5900e+02
2.6660e-01 2.6100e+02 6.9000e+01 -5.8000e+01 2.6000e+01
2.6685e-01 1.6300e+02 1.6300e+02 1.4600e+02 1.2700e+02
2.6709e-01 7.6000e+01 1.7700e+02 -4.0000e+00 2.1000e+02
2.6733e-01 -9.5000e+01 2.4000e+02 1.1900e+02 2.9000e+01
2.6758e-01 -5.1600e+02 4.1000e+01 4.4100e+02 -1.0700e+02
2.6782e-01 -5.1500e+02 -2.6100e+02 -1.6400e+02 -1.7000e+02
2.6807e-01 -2.7900e+02 -5.0800e+02 -1.6500e+02 -2.6600e+02
2.6831e-01 -1.2000e+02 -3.2300e+02 3.0900e+02 -1.9900e+02
2.6855e-01 -1.0000e+00 3.9000e+01 -7.5000e+01 -2.7000e+01
2.6880e-01 9.0000e+00 2.4000e+02 -3.7100e+02 8.1000e+01
2.6904e-01 3.2800e+02 1.3600e+02 -2.1100e+02 2.6000e+01
2.6929e-01 4.8300e+02 3.5000e+01 2.2000e+01 9.7000e+01
2.6953e-01 3.3300e+02 3.9000e+01 -7.2000e+01 1.4600e+02
2.6978e-01 2.1900e+02 1.0900e+02 -2.2000e+01 2.6000e+01
2.7002e-01 1.1000e+02 1.7300e+02 1.4300e+02 1.7400e+02
2.7026e-01 1.8000e+01 1.9200e+02 -3.8000e+01 1.9100e+02
2.7051e-01 -2.2300e+02 2.1600e+02 2.2500e+02 -1.4000e+01
2.7075e-01 -5.8700e+02 -3.1000e+01 3.6400e+02 -1.0300e+02
2.7100e-01 -4.6000e+02 -3.3100e+02 -2.7700e+02 -1.9300e+02
2.7124e-01 -2.2800e+02 -5.1700e+02 -3.0000e+00 -2.5300e+02
2.7148e-01 -6.4000e+01 -2.6200e+02 3.1700e+02 -1.6800e+02
2.7173e-01 3.4000e+01 7.9000e+01 -1.7300e+02 1.0000e+01
2.7197e-01 9.6000e+01 2.1000e+02 -3.4100e+02 7.3000e+01
2.7222e-01 4.4500e+02 7.2000e+01 -1.1600e+02 2.6000e+01
2.7246e-01 5.0000e+02 -4.0000e+00 3.3000e+01 1.3000e+02
2.7271e-01 3.1800e+02 2.4000e+01 -8.3000e+01 1.1700e+02
2.7295e-01 2.1400e+02 1.2300e+02 3.7000e+01 3.2000e+01
2.7319e-01 8.9000e+01 1.6900e+02 1.2800e+02 1.9500e+02
2.7344e-01 -1.7000e+01 2.0900e+02 -2.4000e+01 1.4200e+02
2.7368e-01 -3.3500e+02 1.9400e+02 3.3000e+02 -7.3000e+01
2.7393e-01 -6.1900e+02 -8.8000e+01 2.2900e+02 -1.1900e+02
2.7417e-01 -4.1200e+02 -3.9100e+02 -3.4000e+02 -2.3100e+02
2.7441e-01 -2.0800e+02 -4.8900e+02 1.3200e+02 -2.3900e+02
2.7466e-01 -6.0000e+01 -1.7600e+02 2.3400e+02 -1.1800e+02
2.7490e-01 1.0000e+00 1.2600e+02 -2.7900e+02 6.3000e+01
2.7515e-01 1.2600e+02 1.9100e+02 -3.1600e+02 8.7000e+01
2.7539e-01 4.5300e+02 3.6000e+01 -5.3000e+01 5.7000e+01
2.7563e-01 4.1900e+02 -4.0000e+00 1.8000e+01 1.7200e+02
2.7588e-01 2.4400e+02 3.7000e+01 -7.9000e+01 9.2000e+01
2.7612e-01 1.5700e+02 1.4800e+02 9.3000e+01 6.2000e+01
2.7637e-01 3.9000e+01 1.7900e+02 1.0400e+02 2.1000e+02
2.7661e-01 -7.5000e+01 2.3500e+02 2.2000e+01 9.4000e+01
2.7686e-01 -4.1900e+02 1.4800e+02 4.0700e+02 -1.0300e+02
2.7710e-01 -5.7600e+02 -1.5700e+02 7.4000e+01 -1.2700e+02
2.7734e-01 -3.0300e+02 -4.4900e+02 -3.1200e+02 -2.4800e+02
2.7759e-01 -1.2900e+02 -4.4500e+02 2.5300e+02 -2.0800e+02
2.7783e-01 1.3000e+01 -9.1000e+01 1.0900e+02 -6.6000e+01
2.7808e-01 5.8000e+01 1.7500e+02 -3.5000e+02 8.8000e+01
2.7832e-01 2.5500e+02 1.7200e+02 -2.6400e+02 7.0000e+01
2.7856e-01 5.3300e+02 2.6000e+01 -5.0000e+00 6.0000e+01
2.7881e-01 4.0800e+02 1.7000e+01 -2.2000e+01 1.5600e+02
2.7905e-01 2.3200e+02 6.7000e+01 -8.3000e+01 3.7000e+01
2.7930e-01 1.2900e+02 1.7000e+02 1.0000e+02 8.4000e+01
2.7954e-01 -4.0000e+00 1.9700e+02 2.6000e+01 1.9500e+02
2.7979e-01 -1.5400e+02 2.6200e+02 5.5000e+01 3.4000e+01
2.8003e-01 -5.4000e+02 9.7000e+01 3.9300e+02 -1.1600e+02
2.8027e-01 -5.7900e+02 -2.1600e+02 -1.1200e+02 -1.4400e+02
2.8052e-01 -2.8500e+02 -4.7500e+02 -2.4600e+02 -2.5100e+02
2.8076e-01 -1.3600e+02 -3.6800e+02 3.1200e+02 -1.7700e+02
2.8101e-01 1.0000e+01 -3.0000e+00 -4.2000e+01 -1.5000e+01
2.8125e-01 4.8000e+01 2.0800e+02 -3.8500e+02 1.0200e+02
2.8149e-01 3.2300e+02 1.3800e+02 -1.9300e+02 6.7000e+01
2.8174e-01 5.3300e+02 5.0000e+00 2.7000e+01 9.0000e+01
2.8198e-01 3.6000e+02 1.4000e+01 -4.3000e+01 1.5700e+02
2.8223e-01 2.0800e+02 7.3000e+01 -3.5000e+01 2.2000e+01
2.8247e-01 1.0700e+02 1.7000e+02 1.4100e+02 1.3200e+02
2.8271e-01 -1.5000e+01 1.9900e+02 1.7000e+01 1.8200e+02
2.8296e-01 -1.9700e+02 2.6800e+02 1.7000e+02 -2.2000e+01
2.8320e-01 -5.4900e+02 5.3000e+01 3.8200e+02 -1.2700e+02
2.8345e-01 -4.6600e+02 -2.6500e+02 -2.1300e+02 -1.8500e+02
2.8369e-01 -1.8700e+02 -4.8200e+02 -7.2000e+01 -2.6700e+02
2.8394e-01 -5.9000e+01 -2.7500e+02 3.5100e+02 -1.6400e+02
2.8418e-01 6.8000e+01 7.3000e+01 -1.5000e+02 1.1000e+01
2.8442e-01 1.1800e+02 2.2300e+02 -3.4600e+02 9.7000e+01
2.8467e-01 4.2200e+02 1.1400e+02 -9.5000e+01 5.2000e+01
2.8491e-01 5.2000e+02 9.0000e+00 4.9000e+01 1.1000e+02
2.8516e-01 2.9300e+02 2.3000e+01 -6.0000e+01 1.1600e+02
2.8540e-01 1.4600e+02 8.4000e+01 1.1000e+01 0.0000e+00
2.8564e-01 2.7000e+01 1.5900e+02 1.4100e+02 1.4900e+02
2.8589e-01 -9.3000e+01 1.8600e+02 2.0000e+00 1.4200e+02
2.8613e-01 -3.2700e+02 2.2000e+02 2.4500e+02 -7.2000e+01
2.8638e-01 -6.1700e+02 -4.6000e+01 2.6200e+02 -1.1800e+02
2.8662e-01 -4.2100e+02 -3.5900e+02 -3.1400e+02 -2.0300e+02
2.8687e-01 -1.6700e+02 -5.1700e+02 7.1000e+01 -2.3300e+02
2.8711e-01 -4.3000e+01 -2.3900e+02 2.8300e+02 -1.0400e+02
2.8735e-01 7.5000e+01 8.3000e+01 -2.7500e+02 7.1000e+01
2.8760e-01 1.7400e+02 1.8000e+02 -3.1000e+02 1.1700e+02
2.8784e-01 5.0000e+02 4.2000e+01 -3.2000e+01 7.2000e+01
2.8809e-01 4.9500e+02 -1.8000e+01 3.5000e+01 1.4600e+02
2.8833e-01 2.5500e+02 1.9000e+01 -7.6000e+01 8.7000e+01
2.8857e-01 1.3200e+02 9.9000e+01 4.8000e+01 9.0000e+00
2.8882e-01 0.0000e+00 1.6000e+02 1.1000e+02 1.6200e+02
2.8906e-01 -1.2300e+02 2.1400e+02 -3.0000e+00 8.4000e+01
2.8931e-01 -4.0200e+02 2.0100e+02 2.9800e+02 -1.1100e+02
2.8955e-01 -6.0300e+02 -9.5000e+01 9.9000e+01 -1.2500e+02
2.8979e-01 -3.2500e+02 -3.8000e+02 -3.5200e+02 -2.3400e+02
2.9004e-01 -1.1800e+02 -4.4700e+02 1.8300e+02 -2.1300e+02
2.9028e-01 9.0000e+00 -1.1700e+02 1.4100e+02 -6.3000e+01
2.9053e-01 1.0600e+02 1.5900e+02 -3.8500e+02 9.0000e+01
2.9077e-01 2.5500e+02 1.8700e+02 -2.8100e+02 9.9000e+01
2.9102e-01 5.4400e+02 3.3000e+01 -1.2000e+01 6.6000e+01
2.9126e-01 4.2900e+02 3.0000e+00 -1.6000e+01 1.5000e+02
2.9150e-01 1.8700e+02 4.0000e+01 -8.5000e+01 4.4000e+01
2.9175e-01 8.3000e+01 1.2600e+02 7.9000e+01 4.1000e+01
2.9199e-01 -6.0000e+01 1.5700e+02 7.9000e+01 1.7700e+02
2.9224e-01 -1.9400e+02 2.1600e+02 4.0000e+01 4.8000e+01
2.9248e-01 -5.0400e+02 1.3100e+02 3.4800e+02 -1.1500e+02
2.9272e-01 -5.8700e+02 -1.8500e+02 -3.7000e+01 -1.1300e+02
2.9297e-01 -2.5900e+02 -4.5000e+02 -2.7800e+02 -2.2500e+02
2.9321e-01 -9.7000e+01 -4.0100e+02 3.0900e+02 -1.6100e+02
2.9346e-01 4.0000e+01 -4.7000e+01 3.1000e+01 0.0000e+00
2.9370e-01 1.3100e+02 1.8600e+02 -3.7200e+02 1.1800e+02
2.9395e-01 3.4500e+02 1.6000e+02 -1.4900e+02 9.6000e+01
2.9419e-01 5.6800e+02 2.3000e+01 6.5000e+01 7.7000e+01
2.9443e-01 3.6700e+02 2.3000e+01 -4.0000e+00 1.3900e+02
2.9468e-01 1.4400e+02 5.8000e+01 -3.0000e+01 3.0000e+00
2.9492e-01 5.0000e+01 1.5200e+02 1.3500e+02 6.7000e+01
2.9517e-01 -9.2000e+01 1.8400e+02 7.0000e+01 1.5600e+02
2.9541e-01 -2.4200e+02 2.5100e+02 1.2000e+02 -1.9000e+01
2.9565e-01 -5.5700e+02 9.5000e+01 3.5000e+02 -1.3800e+02
2.9590e-01 -5.1900e+02 -2.2900e+02 -1.6200e+02 -1.5100e+02
2.9614e-01 -1.8300e+02 -4.5200e+02 -1.5800e+02 -2.4600e+02
2.9639e-01 -5.7000e+01 -3.1200e+02 3.5500e+02 -1.3900e+02
2.9663e-01 8.7000e+01 4.9000e+01 -1.0900e+02 3.2000e+01
2.9688e-01 1.7800e+02 2.2000e+02 -3.5600e+02 1.2200e+02
2.9712e-01 4.4200e+02 1.4000e+02 -7.1000e+01 8.6000e+01
2.9736e-01 5.7000e+02 1.1000e+01 6.9000e+01 1.0200e+02
2.9761e-01 3.0100e+02 2.3000e+01 -3.9000e+01 1.2400e+02
2.9785e-01 1.0500e+02 5.5000e+01 -1.2000e+01 -9.0000e+00
2.9810e-01 6.0000e+00 1.3600e+02 1.3200e+02 1.1200e+02
2.9834e-01 -1.3900e+02 1.6400e+02 2.4000e+01 1.4100e+02
2.9858e-01 -3.1800e+02 2.2100e+02 1.6900e+02 -6.0000e+01
2.9883e-01 -6.0700e+02 -9.0000e+00 2.7300e+02 -1.2300e+02
2.9907e-01 -4.4900e+02 -3.3100e+02 -2.7900e+02 -1.7400e+02
2.9932e-01 -1.3600e+02 -5.0400e+02 -2.4000e+01 -2.3000e+02
2.9956e-01 -3.1000e+01 -2.7100e+02 3.0500e+02 -9.3000e+01
2.9980e-01 1.1800e+02 7.0000e+01 -2.6800e+02 7.5000e+01
3.0005e-01 2.1900e+02 1.9500e+02 -3.3100e+02 1.2700e+02
3.0029e-01 5.0600e+02 9.8000e+01 -2.4000e+01 7.4000e+01
3.0054e-01 5.2300e+02 1.5000e+01 3.6000e+01 1.0600e+02
3.0078e-01 2.2200e+02 4.5000e+01 -6.7000e+01 7.1000e+01
3.0103e-01 7.0000e+01 9.1000e+01 2.4000e+01 -3.6000e+01
3.0127e-01 -3.4000e+01 1.6900e+02 1.2600e+02 1.1700e+02
3.0151e-01 -1.6900e+02 2.0600e+02 9.0000e+00 8.6000e+01
3.0176e-01 -3.8700e+02 2.3400e+02 2.2100e+02 -1.1400e+02
3.0200e-01 -6.1800e+02 -5.5000e+01 1.5200e+02 -1.2200e+02
3.0225e-01 -3.5800e+02 -3.6300e+02 -3.4500e+02 -2.0000e+02
3.0249e-01 -8.8000e+01 -4.7100e+02 1.0900e+02 -2.0100e+02
3.0273e-01 2.0000e+01 -1.7200e+02 2.0000e+02 -3.6000e+01
3.0298e-01 1.6900e+02 1.2900e+02 -3.7600e+02 1.1500e+02
3.0322e-01 3.0000e+02 1.9500e+02 -2.6600e+02 1.3400e+02
3.0347e-01 5.7500e+02 7.0000e+01 2.6000e+01 7.5000e+01
3.0371e-01 4.8000e+02 1.8000e+01 9.0000e+00 1.1800e+02
3.0396e-01 1.6800e+02 4.3000e+01 -5.9000e+01 3.6000e+01
3.0420e-01 4.6000e+01 8.4000e+01 7.5000e+01 -1.3000e+01
3.0444e-01 -7.9000e+01 1.4100e+02 1.1500e+02 1.3800e+02
3.0469e-01 -2.2000e+02 1.8800e+02 3.3000e+01 5.0000e+01
3.0493e-01 -4.7300e+02 1.6500e+02 2.7900e+02 -1.2700e+02
3.0518e-01 -6.1500e+02 -1.4600e+02 2.9000e+01 -1.1000e+02
3.0542e-01 -2.8300e+02 -4.2000e+02 -3.0500e+02 -2.1600e+02
3.0566e-01 -7.5000e+01 -4.4500e+02 2.5300e+02 -1.7200e+02
3.0591e-01 4.5000e+01 -1.0200e+02 8.7000e+01 0.0000e+00
3.0615e-01 1.9300e+02 1.5600e+02 -4.0000e+02 1.2000e+02
3.0640e-01 3.6200e+02 1.7200e+02 -1.5300e+02 1.1500e+02
3.0664e-01 5.8400e+02 4.3000e+01 7.3000e+01 7.2000e+01
3.0688e-01 3.8100e+02 3.7000e+01 -1.4000e+01 1.1700e+02
3.0713e-01 9.1000e+01 6.7000e+01 -4.6000e+01 -5.0000e+00
3.0737e-01 6.0000e+00 1.2400e+02 1.0500e+02 1.6000e+01
3.0762e-01 -1.3100e+02 1.6800e+02 8.9000e+01 1.3700e+02
3.0786e-01 -2.7000e+02 2.2700e+02 7.9000e+01 0.0000e+00
3.0811e-01 -5.3300e+02 1.3800e+02 2.9700e+02 -1.3000e+02
3.0835e-01 -5.4700e+02 -1.9500e+02 -1.1200e+02 -1.1300e+02
3.0859e-01 -1.7500e+02 -4.4200e+02 -2.3200e+02 -2.1700e+02
3.0884e-01 -2.5000e+01 -3.8000e+02 3.2600e+02 -1.2300e+02
3.0908e-01 1.1000e+02 -2.5000e+01 -7.0000e+01 5.4000e+01
3.0933e-01 2.4300e+02 1.6700e+02 -4.0200e+02 1.4100e+02
3.0957e-01 4.4600e+02 1.3800e+02 -7.0000e+01 1.1200e+02
3.0981e-01 5.7800e+02 2.0000e+01 7.6000e+01 8.7000e+01
3.1006e-01 2.8800e+02 3.9000e+01 -3.4000e+01 1.1400e+02
3.1030e-01 4.1000e+01 6.2000e+01 -7.0000e+00 -3.1000e+01
3.1055e-01 -2.1000e+01 1.3200e+02 1.3900e+02 5.2000e+01
3.1079e-01 -1.6900e+02 1.6000e+02 8.0000e+01 1.2200e+02
3.1104e-01 -3.2800e+02 2.1500e+02 1.3700e+02 -5.6000e+01
3.1128e-01 -5.9400e+02 4.9000e+01 2.8100e+02 -1.3500e+02
3.1152e-01 -4.9200e+02 -2.8900e+02 -2.1700e+02 -1.4100e+02
3.1177e-01 -1.2900e+02 -4.8900e+02 -9.3000e+01 -2.1400e+02
3.1201e-01 -2.7000e+01 -3.2300e+02 3.4400e+02 -7.6000e+01
3.1226e-01 1.3600e+02 3.8000e+01 -2.0800e+02 9.4000e+01
3.1250e-01 2.6500e+02 1.8600e+02 -3.4200e+02 1.4400e+02
3.1274e-01 4.9300e+02 1.2500e+02 9.0000e+00 9.1000e+01
3.1299e-01 5.2900e+02 3.3000e+01 5.3000e+01 8.6000e+01
3.1323e-01 1.9600e+02 6.5000e+01 -5.4000e+01 7.7000e+01
3.1348e-01 1.8000e+01 8.0000e+01 1.8000e+01 -4.6000e+01
3.1372e-01 -3.8000e+01 1.5800e+02 1.2300e+02 8.6000e+01
3.1396e-01 -1.8800e+02 1.9400e+02 4.1000e+01 1.0100e+02
3.1421e-01 -3.7400e+02 2.4000e+02 1.7100e+02 -9.4000e+01
3.1445e-01 -6.0500e+02 -2.0000e+00 1.8200e+02 -1.1500e+02
3.1470e-01 -3.8200e+02 -3.3000e+02 -3.0900e+02 -1.5700e+02
3.1494e-01 -4.7000e+01 -4.7200e+02 3.3000e+01 -1.8800e+02
3.1519e-01 3.6000e+01 -2.3100e+02 2.5900e+02 -2.4000e+01
3.1543e-01 2.1100e+02 9.1000e+01 -3.4700e+02 1.2200e+02
3.1567e-01 3.4300e+02 1.8300e+02 -2.7600e+02 1.3500e+02
3.1592e-01 5.6500e+02 8.5000e+01 5.1000e+01 7.3000e+01
3.1616e-01 4.7900e+02 1.8000e+01 7.0000e+00 8.5000e+01
3.1641e-01 1.1600e+02 5.1000e+01 -6.4000e+01 2.7000e+01
3.1665e-01 -1.5000e+01 6.2000e+01 4.7000e+01 -5.3000e+01
3.1689e-01 -9.7000e+01 1.4000e+02 1.1200e+02 1.0400e+02
3.1714e-01 -2.5200e+02 1.9400e+02 3.6000e+01 5.7000e+01
3.1738e-01 -4.5900e+02 2.2100e+02 2.1800e+02 -1.3300e+02
3.1763e-01 -6.1600e+02 -7.5000e+01 7.6000e+01 -1.1200e+02
3.1787e-01 -2.9300e+02 -3.8000e+02 -3.2700e+02 -1.9100e+02
3.1812e-01 -1.1000e+01 -4.5600e+02 1.6400e+02 -1.6800e+02
3.1836e-01 7.7000e+01 -1.4500e+02 1.2800e+02 1.4000e+01
3.1860e-01 2.5400e+02 1.3000e+02 -4.2800e+02 1.3700e+02
3.1885e-01 3.9500e+02 1.7800e+02 -1.8700e+02 1.3300e+02
3.1909e-01 5.8000e+02 8.3000e+01 6.5000e+01 7.3000e+01
3.1934e-01 3.8700e+02 5.5000e+01 -3.1000e+01 9.6000e+01
3.1958e-01 4.3000e+01 7.7000e+01 -4.8000e+01 -5.0000e+00
3.1982e-01 -3.0000e+01 9.4000e+01 8.9000e+01 -2.2000e+01
3.2007e-01 -1.2800e+02 1.6400e+02 1.1200e+02 1.2100e+02
3.2031e-01 -2.8100e+02 2.1500e+02 7.1000e+01 1.8000e+01
3.2056e-01 -5.0600e+02 1.8600e+02 2.5800e+02 -1.4000e+02
3.2080e-01 -5.6800e+02 -1.4800e+02 -2.5000e+01 -1.0400e+02
3.2104e-01 -1.8200e+02 -4.2700e+02 -2.4700e+02 -2.0400e+02
